cid,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,prob,intensity,lat,lng,color_r,color_g,color_b,category,airplane,animal,apparel,arcade,armchair,ashcan,awning,bag,ball,bannister,bar,barrel,base,basket,bathtub,bed,bench,bicycle,blanket,blind,boat,book,bookcase,booth,bottle,box,bridge,buffet,building,bulletin,bus,cabinet,canopy,car,case,ceiling,chair,chandelier,chest,clock,coffee,column,computer,conveyer,counter,countertop,cradle,crt,curtain,cushion,desk,dirt,dishwasher,door,earth,escalator,fan,fence,field,fireplace,flag,floor,flower,food,fountain,glass,grandstand,grass,hill,hood,house,hovel,kitchen,lake,lamp,land,light,microwave,minibike,mirror,monitor,mountain,ottoman,oven,painting,palm,path,person,pier,pillow,plant,plate,plaything,pole,pool,poster,pot,radiator,railing,refrigerator,river,road,rock,rug,runway,sand,sconce,screen_door,screen_projection,sculpture,sea,seat,shelf,ship,shower,sidewalk,signboard,sink,sky,skyscraper,sofa,stage,stairs,stairway,step,stool,stove,streetlight,swimming,swivel,table,tank,television,tent,toilet,towel,tower,trade,traffic,tray,tree,truck,van,vase,wall,wardrobe,washer,water,waterfall,windowpane
5615-102842,4,2,3,0,2,1,1,1,1,1,2,1,0.0268463618289688,19,-23.550785294316256,-46.64741306539972,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003814697265625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,98.86627197265625,0.0,0.0,0.0,0.0,2.66265869140625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0152587890625,0.0,0.0,0.035858154296875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.71827697753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.476287841796875,5.916595458984375,1.3164520263671875,0.0,0.0,7.1750640869140625,0.0,0.0,0.7320404052734375,0.0,0.0,0.069427490234375,0.0,0.0,0.0,0.0,100.39291381835938,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.164215087890625,0.0,0.0,26.897430419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00152587890625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.41285705566406,0.0507354736328125,0.0,0.0,0.0957489013671875,0.0,0.0,0.0,0.0,0.0
5615-117048,5,7,2,1,3,5,1,0,4,7,1,10,0.0274860627831231,46,-23.549887892421665,-46.64675858317054,120, 120, 80,ceiling,0.2117156982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025177001953125,0.0,0.0,0.0,0.0,0.0,0.02899169921875,0.0019073486328125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,6.909942626953125,0.0,0.0,0.0,0.0,18.922042846679688,0.0,142.77114868164062,0.0,0.0,0.0,0.0,0,0.017547607421875,0,2.6103973388671875,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,39.4378662109375,0.0,0.0,0.0,0.0,0.0,0.28533935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153656005859375,0,0.000762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1079559326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.2716064453125,0.0,0.0,0.0,0.0,0.0,0.0,105.5450439453125,0.0,0.0,0.03204345703125,0.0,0.0,0,0.0,0.0,0.0,0.0057220458984375,0.0,0.0,0.0,0.55389404296875,0.048065185546875,0.0,22.828292846679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011444091796875,0.0,0.0,0.0,0.035858154296875,0,0.069427490234375,0.0,0.0,0.0,0.0,0.0,0.0,0.244140625,0.3391265869140625,0.0,0.0,58.1787109375,0.0,0.000762939453125,0.0,0.0,0.0
5615-5616,3,1,1,1,2,2,2,0,0,2,1,0,0.022665393701674,15,-23.550096807404763,-46.64618236485092,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.0041961669921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,176.2500762939453,0.0141143798828125,0.17242431640625,0.0,0.0,33.45680236816406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.103759765625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582122802734375,0.0,0.0,0.4573822021484375,0.0,0.0,1.3645172119140625,0.0,0.0263214111328125,0.0,0.0,0.0,0.0,0.0,106.55250549316406,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1773681640625,2.2144317626953125,0.0,35.942840576171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4291534423828125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0545501708984375,0.0,16.197967529296875,0.0118255615234375,4.315185546875,0.0,5.672454833984375,0.0,0.0,0.0,0.0,0.0
5617-5558,3,3,1,0,3,3,2,0,1,0,0,0,0.0171747799246851,16,-23.54808855993558,-46.64536117695072,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0164031982421875,0.7999420166015625,0.0,0.0,0.0,0.0,0.0,1.1474609375,0.0,0.0,0.0,0.0476837158203125,1.326751708984375,0.0,0.0,0.0,0.0,0,1.1867523193359375,0.0,0.0,0.0,0,108.76083374023438,0.0,0.5283355712890625,0.0,0.0,34.72862243652344,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00152587890625,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1.2729644775390625,0.0,0.0,0.0,1.6468048095703125,0.0,0,0.0,0.0,0.0,0.0,0.0049591064453125,0.0,0.0,0.09307861328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.460693359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7961273193359375,0.0,0.0,2.9247283935546875,0.0,0.0,0.0003814697265625,0.0,0.0,0.0202178955078125,0.0,0.0,0.0,0.0,96.66366577148438,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.726806640625,0.3017425537109375,0.0,25.19683837890625,0.0,0.0,0.0,0.1224517822265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335693359375,0.0,0,0.0,0.0,0.0,0.0,0.0240325927734375,0.0,0.0,76.23558044433594,15.808868408203127,1.450347900390625,0.0,11.671829223632812,0.0,0.0,0.0,0.0,0.0
5619-5615,0,2,1,2,5,3,1,0,1,0,1,0,0.0199287933447905,16,-23.55058679832651,-46.64605091690896,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.1056671142578125,0.011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,165.65589904785156,0.0,0.0102996826171875,0.0,0.0,5.670928955078125,0.0,0.133514404296875,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1178741455078125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006866455078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1854400634765625,0.0,0.0,8.376312255859375,0.0,0.0,1.2126922607421875,0.0,0.0,0.0041961669921875,0.0,0.9979248046875,0.0,0.0,119.53773498535156,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1229248046875,1.0066986083984375,0.0,17.630386352539062,0.0,0.0,0.0,0.640869140625,0.0,0.0,0.0,0.0,1.038360595703125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3429412841796875,0.0,38.92860412597656,0.0,0.0,0.0,7.262420654296876,0.0,0.0,0.0,0.0,0.0
5623-23187,0,1,0,3,2,0,0,2,1,3,2,0,0.0174497230281898,14,-23.55061606586356,-46.642248148198014,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06256103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,73.36807250976562,0.0,0.0652313232421875,0.0,0.0,5.9261322021484375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,12.8936767578125,0.0,0.0,0.0537872314453125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22430419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.397705078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3130645751953125,0.0,0.0,0.0701904296875,0.0,0.0,2.81982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0476531982422,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.309921264648438,1.016998291015625,0.0,30.853652954101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099945068359375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.03684997558594,0.17242431640625,0.103759765625,0.0,1.16424560546875,0.0,0.0,0.0,0.0,0.0
5627-5636,0,0,2,2,1,1,1,0,2,3,2,2,0.0224500216039287,16,-23.534554611633936,-46.6369777538294,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,33.84857177734375,0.0,0.0,0.0,0.0,0.96282958984375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0713348388671875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.000762939453125,0.0,0.0,0.0,0.0,0.0,0.9471893310546875,0.0,0.0,0.618743896484375,0.0,0.0,1.6845703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.01231384277344,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5706787109375,0.0,0.0,0.0,0.0,18.677902221679688,0.0019073486328125,0.0,148.8903045654297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0431060791015625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3322601318359375,0.0,0.0,0.0,28.045272827148438,0.0,0.0,0.0,27.292251586914062,0.0,0.0,0.0,0.0,0.0
5629-47977,3,1,1,1,0,2,0,0,2,0,2,3,0.0201918222471433,15,-23.53501990111861,-46.63988967843647,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,69.84291076660156,0.0,0.281524658203125,0.0,0.0,25.565338134765625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.8535614013671875,0.0,0.0,2.4932861328125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3734588623046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6099700927734375,0.0,0.9075164794921875,0.0,0.0,5.617523193359375,0.0,0.0,0.6031036376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.8798828125,0.102996826171875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.128799438476562,0.289154052734375,0.0,94.35043334960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198883056640625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.20721435546875,0.0,0.0,0.0,5.273437500000001,0.0,0.0,0.0,0.0,0.0
5638-5639,0,1,0,0,1,3,0,0,3,1,0,2,0.0152575100162456,11,-23.53373165,-46.6315614,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.8819580078125,0.0034332275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,161.19384765625,0.0,0.0,0.0,0.0,44.3695068359375,0.0,0.0293731689453125,0.0,0.0,0.0,0.0,0,0.1361846923828125,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,3.1627655029296875,0.0,0.0,0.09918212890625,0.0,0,0.0,0.5496978759765625,0.0,0.0,0.0,0.0,0.0,0.0194549560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005340576171875,0.0,0.0,0.006103515625,0.0,0.0,0.0,0.0,0.0,0.5229949951171875,0.0,0.0,1.5750885009765625,0.0,0.0,2.800750732421875,0.0,0.0,0.6641387939453125,0.0,0.0,0.0,0.0,76.61590576171875,0.0,0.0,0.0,0.0,0.023651123046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.599578857421875,1.0608673095703125,0.0,78.15017700195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011444091796875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08282470703125,0.0,0.0,0.0,4.43572998046875,0.0,0.0,0.0,0.0,0.0
56415-4124,1,0,1,1,1,0,1,1,1,1,2,0,0.0218882211957673,10,-23.677920633342904,-46.641343633367,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.1049041748046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,71.96273803710938,0.0,0.002288818359375,0.0,0.0,17.763900756835938,0.0,0.0,0.0,0.0,0.0,0.0,0,0.009918212890625,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.7791748046875,0.0,0.0,1.04827880859375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9777984619140625,0.000762939453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0003814697265625,0.0,0.0,0.0003814697265625,0.0,0.0,0.0,0.067138671875,0.0,0.2162933349609375,0.0,0.0,1.14898681640625,0.0,0.0,2.90679931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.2528533935547,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.564422607421875,1.3912200927734375,0.0,140.41976928710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221771240234375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.130462646484375,0.0,0.0,5.0140380859375,0.2941131591796875,0.321197509765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56773-87627,0,0,2,0,1,0,2,1,2,0,2,0,0.0141989790677526,10,-23.45811094574723,-46.66090353838173,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,1.145172119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1239776611328125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.006866455078125,1.2905120849609375,0,42.81806945800781,0.0,0.0,0.0,0.0,35.817718505859375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.045013427734375,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0278472900390625,0,0.0,6.787109375,0.0,0.0,8.967208862304688,0.0,0,0.0,0.250244140625,0.0,0.0,0.0,0.0,0.0,0.1811981201171875,0.180816650390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.105499267578125,0.0,0.0,0.0,0.0400543212890625,0.0,0.350189208984375,0.0,0.0,0.0240325927734375,0.0,0.9189605712890624,5.8124542236328125,0.0,0.0,0.0,0.0,0.4009246826171875,0.0,0.0,97.64213562011719,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1071929931640625,0.0,0.0,0.0,0.0,11.839675903320312,0.2227783203125,0.0,171.5106964111328,0.0,0.0,0.0,0.0064849853515625,0.0,0.0,0.0,0.0,0.5313873291015625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.125885009765625,0.0,0.0,1.500701904296875,0.38604736328125,0.0,0.0,9.833145141601562,0.0,0.0,0.0,0.0,0.0
5681-5629,1,2,1,2,3,7,2,3,3,1,0,1,0.0268885197715062,26,-23.535476436360657,-46.64100157670792,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743865966796875,0.0,0.0,0.0,0.0,0.0,0.2819061279296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.12054443359375,0.0003814697265625,0,69.73991394042969,0.0,48.64768981933594,0.0,0.0,4.857635498046875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0003814697265625,0.0,0.0,1.8108367919921875,0.0,0,0.0,0.0,0.0,0.0,0.0041961669921875,0.0,0.0,32.225799560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.402999877929688,0.0,1.08184814453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.14622497558594,0.7049560546875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.859375,0.0041961669921875,0.0,39.450836181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1598358154296875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.44699096679688,0.0,0.00762939453125,0.0,1.971435546875,0.0,0.0,0.0,0.0,0.0
57239-21505,3,1,1,0,1,2,0,0,1,1,0,0,0.0178245621259679,10,-23.69008468859597,-46.65605595966535,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225067138671875,0.0,0.0,0.009918212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4180908203125,0.0,0,0.0,0.0,0.0,0.0,0,88.45291137695312,0.0,0.0,0.0,0.0,11.4044189453125,0.0,0.0,0.0293731689453125,0.0,0.0,0.0,0,0.0461578369140625,0,0.0,0.0,0,0,0.0,0.101470947265625,0.0,0,0.0,0,0.391387939453125,9.75494384765625,0.0,0.0,0.2079010009765625,0.0,0,0.0,0.0,0.0,0.0,0.0102996826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7016143798828125,0.0,0.052642822265625,0.0,0.0,0.2872467041015625,0.0,0.0,3.2318115234375,0.0,0.0,0.0,0.0,0.9811401367187499,0.0,0.0,102.25486755371094,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.161285400390625,0.0,0.0,0.0,0.0,19.079971313476562,0.0,0.0,145.83587646484375,0.0,0.0,0.0,0.2330780029296875,0.0,0.0,0.0,0.0,0.52642822265625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422882080078125,0.0,0.0,0.0,4.95758056640625,0.0,0.0,0.4241943359375,0.0,0.0
5740-129653,1,0,4,0,2,2,1,2,1,0,2,1,0.0216755985290571,16,-23.570968078308425,-46.63975415746093,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3246307373046875,0,98.25439453125,0.0,0.0,0.0,0.0,3.944778442382812,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,5.3119659423828125,0.0,0.0,17.670059204101562,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6439666748046875,0.0,0.0,0.0,0.0,0.0,0.00457763671875,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537109375,0.0,0.0,0.03662109375,0.0,0.0,0.5123138427734375,0.0,0.0019073486328125,0.0,0.0,0.0,0.0,0.0,129.16259765625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.865966796875,0.9548187255859376,0.0,99.88632202148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2104034423828125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.523269653320312,0.0,0.0,0.0,7.471084594726562,0.0,0.0,0.6832122802734375,0.0,0.0
58514-10014,1,0,0,3,1,0,2,1,1,1,0,2,0.0191965282124563,12,-23.57369710107109,-46.73575409900788,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,50.388336181640625,0.0,1.416778564453125,0.0,0.0,13.675308227539062,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0654449462890625,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34332275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1474609375,0.0,0.2460479736328125,0.0,0.0,0.2994537353515625,0.0,0.0,0.7442474365234375,0.0,0.0,0.08087158203125,0.0,0.0,0.0,0.0,153.22189331054688,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.269302368164062,0.5023956298828125,0.0,146.9348907470703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79290771484375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8739471435546875,0.0,9.930038452148438,0.0896453857421875,0.4268646240234375,0.0,0.55084228515625,0.0,0.0,0.0,0.0,0.0
58536-4121,2,1,1,1,1,2,3,1,1,0,0,0,0.0217938240635641,13,-23.681501723792096,-46.63842568530499,140, 140, 140,road,0.0,0.0,0.0,0.0,0.0,0.0,0.0629425048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,48.819732666015625,0.0,4.0985107421875,0.0,0.0,5.8063507080078125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,9.34486389160156,0.0,0.0,0.884246826171875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.000762939453125,0.0,0.0,0.0,0.0,0.0,2.7744293212890625,0.0,0.0,0.0,0.0,0.0,0.69580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.00137329101562,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9805145263671875,0.9365081787109374,0.0,128.76243591308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4560699462890625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0186920166015625,0.0,28.098297119140625,0.211334228515625,0.0,0.0,1.0471343994140625,0.0,0.0,0.0,0.0,0.0
5884-112739,2,1,1,1,2,0,1,1,2,2,2,2,0.0269590885014057,17,-23.552749475001537,-46.6261909749952,6, 230, 230,sky,0.0,0.0,0.0,0.0,0.0,0.0011444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.319122314453125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.13275146484375,0,27.504348754882812,0.0,0.0,0.0,0.0,10.539627075195312,0.0,0.0,0.0,0.0,0.0,0.0,0,0.025177001953125,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.921844482421875,0.0,0.0,38.714599609375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1094818115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2399444580078125,0.0,0.0,0.0072479248046875,0.0,0.0,0.0,0.0,0.0,0.20904541015625,0.176239013671875,0.0,0.052642822265625,0.0,0.0,0.034332275390625,0.0,0.0,0.0,0.0,0.000762939453125,0.0,0.0026702880859375,123.65493774414062,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2049407958984375,0.0,0.0,175.80490112304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1373291015625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.726974487304688,0.0,0.0,0.0,2.4799346923828125,0.0,0.0,0.0,0.0,0.0
58871-58873,2,2,1,0,1,1,2,1,1,1,2,1,0.0268463618289688,15,-23.69734115063256,-46.634277311165775,180, 120, 120,building,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438690185546875,0.0,0,0.0,0.0,0.0,0.0,0,131.05010986328125,0.0,0.0,0.0,0.0,10.119247436523438,0.0,0.0,0.0,0.0,0.0,0.0,0,0.84686279296875,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.060272216796875,0.0,0.0,0.0,2.555465698242187,0.0,0,0.0,1.1112213134765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59967041015625,0.0,0.0,0.1995086669921875,0.0,0.0,0.579071044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.27507019042969,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.124649047851562,1.800537109375,0.0,130.55648803710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457763671875,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8489837646484375,0.0,0.00457763671875,0.0,4.178619384765625,0.0,0.0,0.0,0.0,0.0
